UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
104577,5213,3018,1533,3680,62,2,24,1,1,0,6,1,3,1,59,11,5213,865,182,1596,2570,1533,566,70,653,244,3680,299,112,943,2326,62,2,24,1,1,0,6,1,3,1,59,0,0,0,,,,,,,,,,,,1263,1263,0,304,304,0,959,959,0,21,31,24,23,719,41,30,75,83,5,3,9,8,17,76,8,17,76,,,
104586,3264,3160,3092,172,54,2,16,7,7,1,0,9,3,8,28,23,3229,748,77,2393,11,3060,742,73,2241,4,169,6,4,152,7,54,2,16,7,7,1,0,9,3,8,28,35,32,3,46,0,26,3,3,0,0,6,0,20,34,254,232,22,201,182,19,53,50,3,2,91,7,0,181,534,27,6,24,71,4,1,0,11,89,0,11,89,0,0,100
104665,8,8,8,0,38,0,13,25,25,0,0,25,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,8,8,0,38,0,13,25,25,0,0,25,0,0,25,,,,,,,,,,,,,,,,,,,,,,0,0,100,,,,0,0,100
104708,13914,7917,3859,10055,36,6,44,5,5,0,1,5,2,1,58,10,13914,2404,933,8638,1939,3859,1372,337,2090,60,10055,1032,596,6548,1879,36,6,44,5,5,0,1,5,2,1,58,0,0,0,,,,,,,,,,,,3576,3576,0,534,534,0,3042,3042,0,17,56,26,1,2388,1,1,14,99,0,0,1,23,30,48,23,30,48,,,
104717,113257,59537,25440,87817,44,20,23,4,3,0,1,4,3,1,73,8,75936,7379,14033,51959,2565,25376,6280,2527,16358,211,50560,1099,11506,35601,2354,45,17,24,3,3,1,1,5,3,1,70,37321,64,37257,41,27,19,4,4,0,1,3,3,1,78,75228,41394,33834,2034,2009,25,73194,39385,33809,1,44,55,0,2051,5281,41,6,28,72,1,0,79,12,9,70,17,12,98,1,2
105145,5553,2895,1097,4456,22,10,55,3,3,0,2,5,2,0,67,6,5553,800,927,2811,1015,1097,343,190,561,3,4456,457,737,2250,1012,22,10,55,3,3,0,2,5,2,0,67,0,0,0,,,,,,,,,,,,2239,2239,0,453,453,0,1786,1786,0,22,37,40,0,782,5,0,13,98,1,0,2,30,21,49,30,21,49,,,
105154,17077,9615,4566,12511,43,6,35,4,4,0,3,5,2,1,55,8,17077,2559,1366,10535,2617,4566,1350,441,2681,94,12511,1209,925,7854,2523,43,6,35,4,4,0,3,5,2,1,55,0,0,0,,,,,,,,,,,,5637,5637,0,1003,1003,0,4634,4634,0,14,52,33,1,2465,62,1,31,96,2,0,1,27,29,44,27,29,44,,,
105206,4619,2176,941,3678,56,2,32,2,2,0,2,6,2,0,67,5,4619,822,136,2258,1403,941,223,42,484,192,3678,599,94,1774,1211,56,2,32,2,2,0,2,6,2,0,67,0,0,0,,,,,,,,,,,,1914,1914,0,352,352,0,1562,1562,0,25,33,41,1,746,75,0,1,91,9,0,0,29,30,41,29,30,41,,,
105215,527,527,527,0,61,3,14,2,2,0,3,13,4,0,9,20,527,107,45,375,0,527,107,45,375,0,0,0,0,0,0,61,3,14,2,2,0,3,13,4,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,23,83,1,0,21,78,1,0,0,0,100,0,0,100,,,
105297,1434,966,649,785,1,0,0,0,0,0,98,0,0,0,74,4,1423,98,74,1203,48,641,52,22,567,0,782,46,52,636,48,1,0,0,0,0,0,98,0,0,0,74,11,8,3,0,0,0,0,0,0,100,0,0,0,64,829,818,11,296,288,8,533,530,3,1,39,59,0,87,11,0,0,89,11,0,0,33,56,11,33,56,10,9,27,64
105330,28467,25344,23381,5086,50,3,25,4,4,0,4,5,4,4,63,21,22990,4975,1582,16346,87,20044,4868,1209,13963,4,2946,107,373,2383,83,52,3,27,5,4,0,4,6,1,2,63,5477,3337,2140,41,3,16,3,3,0,4,4,18,12,61,6722,2732,3990,3401,1343,2058,3321,1389,1932,1,87,12,0,3956,967,52,0,80,19,1,0,18,34,48,12,39,49,46,12,42
105349,3158,1644,619,2539,39,1,17,1,1,0,28,3,12,0,60,1,3158,97,284,629,2148,619,47,55,136,381,2539,50,229,493,1767,39,1,17,1,1,0,28,3,12,0,60,0,0,0,,,,,,,,,,,,815,815,0,127,127,0,688,688,0,40,33,26,1,97,0,0,0,100,0,0,0,34,19,46,34,19,46,,,
105428,10660,5752,2431,8229,21,8,60,3,3,0,2,3,2,1,64,7,10660,1326,991,6238,2105,2431,752,307,1329,43,8229,574,684,4909,2062,21,8,60,3,3,0,2,3,2,1,64,0,0,0,,,,,,,,,,,,3789,3789,0,677,677,0,3112,3112,0,21,42,36,1,1311,2,2,11,99,0,0,1,28,25,47,28,25,47,,,
105525,16283,7928,3705,12578,35,5,50,3,3,0,2,4,1,1,56,9,16283,4312,2558,7372,2041,3705,1397,605,1515,188,12578,2915,1953,5857,1853,35,5,50,3,3,0,2,4,1,1,56,0,0,0,,,,,,,,,,,,5936,5936,0,805,805,0,5131,5131,0,3,59,36,1,4007,231,55,19,93,5,1,0,32,21,47,32,21,47,,,
105534,2676,2676,2676,0,34,11,36,8,7,1,2,8,1,0,78,6,2567,150,437,1980,0,2567,150,437,1980,0,0,0,0,0,0,34,11,36,8,7,1,2,9,1,0,78,109,109,0,43,16,28,5,5,0,3,3,3,0,83,,,,,,,,,,,,,,149,1,0,0,99,1,0,0,72,0,28,71,0,29,100,0,0
105543,562,562,562,0,15,3,55,3,2,1,16,9,0,0,80,15,562,87,54,421,0,562,87,54,421,0,0,0,0,0,0,15,3,55,3,2,1,16,9,0,0,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,84,3,0,0,97,3,0,0,5,0,95,5,0,95,,,
105589,867,580,402,465,70,4,8,3,3,0,1,0,14,0,78,4,223,10,45,164,4,171,10,32,128,1,52,0,13,36,3,63,1,9,6,6,0,0,0,21,0,73,644,231,413,72,5,7,2,2,0,1,0,11,0,80,,,,,,,,,,,,,,3,6,1,0,30,60,10,0,87,0,13,50,0,50,100,0,0
105659,1417,1417,1417,0,26,16,36,2,1,1,14,0,6,0,10,32,1417,455,0,891,71,1417,455,0,891,71,0,0,0,0,0,26,16,36,2,1,1,14,0,6,0,10,0,0,0,,,,,,,,,,,,695,695,0,695,695,0,0,0,0,2,49,49,0,446,9,0,0,98,2,0,0,0,3,97,0,3,97,,,
105668,18841,8821,2042,16799,46,7,30,5,5,0,1,6,4,1,61,1,18841,794,965,9909,7173,2042,180,154,1442,266,16799,614,811,8467,6907,46,7,30,5,5,0,1,6,4,1,61,0,0,0,,,,,,,,,,,,5823,5823,0,599,599,0,5224,5224,0,50,19,31,0,439,330,1,24,55,42,0,3,43,3,54,43,3,54,,,
105677,21,21,21,0,81,0,19,0,0,0,0,0,0,0,5,57,21,12,0,9,0,21,12,0,9,0,0,0,0,0,0,81,0,19,0,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,0,25,75,0,0,0,0,100,0,0,100,,,
105747,7065,3780,1557,5508,51,4,28,4,4,0,4,6,3,1,57,6,7065,774,613,3990,1688,1557,433,201,874,49,5508,341,412,3116,1639,51,4,28,4,4,0,4,6,3,1,57,0,0,0,,,,,,,,,,,,2112,2112,0,294,294,0,1818,1818,0,19,48,30,2,768,1,0,5,99,0,0,1,29,25,46,29,25,46,,,
105792,4516,2659,1403,3113,16,14,58,3,3,0,3,5,2,0,62,10,4516,746,493,2406,871,1403,439,217,738,9,3113,307,276,1668,862,16,14,58,3,3,0,3,5,2,0,62,0,0,0,,,,,,,,,,,,1354,1354,0,379,379,0,975,975,0,28,42,30,0,736,2,0,8,99,0,0,1,31,26,43,31,26,43,,,
105899,1421,1245,1131,290,49,8,26,4,2,1,1,5,4,3,44,24,1381,327,139,699,216,1098,326,136,636,0,283,1,3,63,216,50,8,26,4,2,1,1,5,4,3,43,40,33,7,45,20,20,3,0,3,0,5,8,0,65,,,,,,,,,,,,,,145,173,9,0,44,53,3,0,13,41,45,12,42,46,58,18,25
106041,1957,1957,1957,0,33,5,37,6,3,3,4,13,2,0,8,26,1957,509,211,1237,0,1957,509,211,1237,0,0,0,0,0,0,33,5,37,6,3,3,4,13,2,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,285,224,0,0,56,44,0,0,0,0,100,0,0,100,,,
106148,7428,4037,1742,5686,63,1,23,1,1,0,2,4,6,0,57,7,7428,1013,402,2573,3440,1742,528,185,831,198,5686,485,217,1742,3242,63,1,23,1,1,0,2,4,6,0,57,0,0,0,,,,,,,,,,,,2442,2442,0,559,559,0,1883,1883,0,28,30,33,10,980,32,1,0,97,3,0,0,30,19,51,30,19,51,,,
106245,8216,5802,4249,3967,48,23,8,2,2,0,0,9,3,7,61,9,5939,556,954,3439,990,3115,526,618,1945,26,2824,30,336,1494,964,49,25,10,2,2,0,0,10,0,3,62,2277,1134,1143,43,17,5,2,2,0,0,5,10,18,61,3684,1986,1698,1501,779,722,2183,1207,976,13,53,33,1,507,46,2,1,91,8,0,0,38,30,32,36,34,30,43,19,37
106263,3485,2841,2423,1062,61,11,9,8,8,0,0,4,4,3,74,0,1589,0,584,987,18,791,0,416,373,2,798,0,168,614,16,56,13,12,8,8,0,0,4,6,1,85,1896,1632,264,65,10,6,8,8,0,0,4,2,4,66,2318,1184,1134,1348,453,895,970,731,239,0,25,75,0,,,,,,,,,37,14,49,68,12,20,11,16,73
106306,342,316,300,42,3,92,2,0,0,0,0,2,0,1,22,2,342,7,31,304,0,300,7,23,270,0,42,0,8,34,0,3,92,2,0,0,0,0,2,0,1,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,0,57,43,0,0,4,35,61,4,35,61,,,
106315,106,106,106,0,8,89,3,0,0,0,0,0,0,0,98,5,106,5,0,101,0,106,5,0,101,0,0,0,0,0,0,8,89,3,0,0,0,0,0,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
106324,61,44,32,29,80,10,5,3,2,2,0,2,0,0,98,33,61,38,0,23,0,32,20,0,12,0,29,18,0,11,0,80,10,5,3,2,2,0,2,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
106342,659,650,645,14,34,7,6,1,1,0,0,1,42,8,44,36,657,234,38,376,9,644,234,38,369,3,13,0,0,7,6,33,7,6,1,1,0,0,1,42,8,44,2,1,1,100,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,128,80,24,2,55,34,10,1,0,10,90,0,10,90,0,0,100
106351,123,123,123,0,6,92,2,0,0,0,0,0,0,0,47,2,123,2,0,121,0,123,2,0,121,0,0,0,0,0,0,6,92,2,0,0,0,0,0,0,0,47,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
106397,33610,30253,28186,5424,71,4,11,3,3,0,1,5,1,4,55,23,28859,6618,1345,20714,182,26337,6567,1066,18659,45,2522,51,279,2055,137,74,4,12,3,3,0,1,5,0,1,56,4751,1849,2902,55,5,7,3,3,0,1,4,8,18,52,4998,1809,3189,1539,723,816,3459,1086,2373,0,93,6,0,2870,3703,45,0,43,56,1,0,10,25,65,6,28,66,34,7,59
106412,2005,1838,1732,273,3,88,3,1,0,0,0,2,0,4,56,21,1817,411,143,1253,10,1637,388,137,1110,2,180,23,6,143,8,2,89,3,1,0,0,0,2,0,3,56,188,95,93,8,73,2,1,1,0,2,2,0,13,53,312,177,135,181,122,59,131,55,76,3,87,10,0,271,130,10,0,66,32,2,0,7,66,27,4,71,25,33,20,47
106449,3277,2014,1375,1902,80,7,7,1,1,0,0,5,0,0,62,16,3277,600,204,1182,1291,1375,530,117,687,41,1902,70,87,495,1250,80,7,7,1,1,0,0,5,0,0,62,0,0,0,,,,,,,,,,,,672,672,0,290,290,0,382,382,0,35,44,21,1,578,22,0,0,96,4,0,0,27,25,47,27,25,47,,,
106458,15726,9798,6148,9578,64,16,5,2,1,0,0,3,1,8,66,17,9985,1969,1038,6103,875,5548,1672,327,3521,28,4437,297,711,2582,847,64,15,5,1,1,0,0,4,1,10,63,5741,600,5141,63,20,4,2,2,0,1,2,2,6,72,6948,2150,4798,523,254,269,6425,1896,4529,8,70,22,0,1373,278,318,0,70,14,16,0,49,21,29,28,32,40,86,2,12
106467,8746,6291,4663,4083,73,5,12,2,2,0,1,5,0,2,58,14,8145,1179,284,3925,2757,4527,1104,229,3152,42,3618,75,55,773,2715,73,5,13,2,2,0,1,5,0,1,58,601,136,465,67,12,5,0,0,0,0,3,0,13,61,1448,1032,416,564,505,59,884,527,357,34,53,13,0,1110,59,10,0,94,5,1,0,26,32,42,23,33,44,61,21,17
106485,2856,2161,1712,1144,54,31,10,1,0,0,0,4,0,1,60,18,2457,494,140,1299,524,1614,452,123,1035,4,843,42,17,264,520,53,30,11,1,0,0,0,4,0,1,60,399,98,301,58,32,3,1,1,0,0,3,0,2,65,789,464,325,343,266,77,446,198,248,20,61,19,0,428,66,0,0,87,13,0,0,24,44,32,13,51,36,91,3,7
106494,29,29,29,0,76,21,0,0,0,0,0,0,3,0,100,21,29,6,0,23,0,29,6,0,23,0,0,0,0,0,0,76,21,0,0,0,0,0,0,3,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
106546,583,525,486,97,51,34,7,2,2,0,0,5,0,1,88,0,583,5,225,339,14,486,0,176,310,0,97,5,49,29,14,51,34,7,2,2,0,0,5,0,1,88,0,0,0,,,,,,,,,,,,292,292,0,255,255,0,37,37,0,2,48,50,0,5,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
106625,1705,994,634,1071,88,3,3,1,0,0,0,2,3,0,64,12,1705,248,95,560,802,634,198,53,331,52,1071,50,42,229,750,88,3,3,1,0,0,0,2,3,0,64,0,0,0,,,,,,,,,,,,404,404,0,218,218,0,186,186,0,44,33,24,0,245,3,0,0,99,1,0,0,27,30,43,27,30,43,,,
106704,10112,8612,7675,2437,66,15,8,2,2,0,0,5,0,3,64,26,8268,2182,452,5128,506,6930,2172,384,4322,52,1338,10,68,806,454,64,16,9,2,2,0,0,5,0,3,62,1844,745,1099,75,11,5,2,2,0,0,3,0,4,75,1685,604,1081,511,298,213,1174,306,868,7,85,7,0,1980,145,56,1,91,7,3,0,13,34,53,6,38,56,47,13,40
106713,547,487,449,98,60,12,10,1,1,0,0,5,5,8,45,20,547,109,50,325,63,449,108,44,297,0,98,1,6,28,63,60,12,10,1,1,0,0,5,5,8,45,0,0,0,,,,,,,,,,,,75,75,0,51,51,0,24,24,0,10,76,14,0,71,29,9,0,65,27,8,0,9,35,57,9,35,57,,,
106795,1312,730,436,876,50,9,28,1,0,0,1,3,9,0,63,11,1312,233,31,508,540,436,138,12,205,81,876,95,19,303,459,50,9,28,1,0,0,1,3,9,0,63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,199,34,0,0,85,15,0,0,27,37,36,27,37,36,,,
106810,241,191,158,83,79,13,5,1,1,0,1,0,1,0,51,22,241,53,27,85,76,158,53,27,78,0,83,0,0,7,76,79,13,5,1,1,0,1,0,1,0,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,25,28,0,0,47,53,0,0,2,17,80,2,17,80,,,
106883,1401,738,403,998,53,37,3,1,0,0,1,3,1,1,64,7,1401,147,37,370,847,403,97,16,205,85,998,50,21,165,762,53,37,3,1,0,0,1,3,1,1,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,145,1,0,1,99,1,0,1,42,21,38,42,21,38,,,
106908,360,359,358,2,49,22,7,1,1,0,5,9,7,0,93,15,360,55,0,305,0,358,54,0,304,0,2,1,0,1,0,49,22,7,1,1,0,5,9,7,0,93,0,0,0,,,,,,,,,,,,128,128,0,127,127,0,1,1,0,1,64,36,0,55,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
106980,1805,1432,1243,562,64,11,14,1,1,0,1,7,0,1,64,28,1805,552,180,1057,16,1243,511,119,610,3,562,41,61,447,13,64,11,14,1,1,0,1,7,0,1,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,516,29,7,0,93,5,1,0,20,68,13,20,68,13,,,
106999,1192,641,363,829,81,3,9,1,1,0,2,2,3,1,63,9,1192,199,49,503,441,363,108,20,224,11,829,91,29,279,430,81,3,9,1,1,0,2,2,3,1,63,0,0,0,,,,,,,,,,,,288,288,0,111,111,0,177,177,0,34,40,25,2,196,2,1,0,98,1,1,0,39,33,28,39,33,28,,,
107044,4696,4140,3791,905,78,6,5,2,2,0,1,4,0,5,56,24,3536,854,150,2378,154,3209,846,132,2228,3,327,8,18,150,151,80,5,5,1,1,0,1,4,0,5,54,1160,582,578,72,11,4,3,3,0,1,4,0,5,61,910,187,723,336,109,227,574,78,496,5,90,5,0,242,581,29,2,28,68,3,0,14,17,69,6,17,77,37,19,44
107071,2055,1657,1423,632,56,33,4,1,1,0,0,4,0,3,59,25,1461,376,141,939,5,1329,369,122,837,1,132,7,19,102,4,54,34,4,1,1,0,1,4,0,2,52,594,94,500,60,29,3,1,1,0,0,4,0,3,75,622,179,443,176,108,68,446,71,375,1,86,12,0,280,87,9,0,74,23,2,0,34,57,10,10,78,12,91,5,4
107080,1110,1105,1102,8,69,7,8,4,3,0,1,5,3,2,51,29,1100,318,25,757,0,1093,318,25,750,0,7,0,0,7,0,69,7,8,4,3,0,1,5,3,2,51,10,9,1,60,10,20,0,0,0,0,0,10,0,20,5,5,0,4,4,0,1,1,0,1,99,0,0,173,142,0,3,54,45,0,1,0,0,100,0,0,100,0,0,100
107099,86,86,86,0,71,5,14,0,0,0,2,8,0,0,99,12,86,10,0,76,0,86,10,0,76,0,0,0,0,0,0,71,5,14,0,0,0,2,8,0,0,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
107123,92,92,92,0,50,50,0,0,0,0,0,0,0,0,90,0,92,0,31,61,0,92,0,31,61,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
107141,2350,1843,1520,830,67,4,12,2,2,0,1,6,2,6,58,20,1948,388,85,998,477,1405,381,75,944,5,543,7,10,54,472,67,2,12,2,2,0,1,6,2,8,55,402,115,287,70,11,9,2,2,0,1,5,0,1,76,447,141,306,146,79,67,301,62,239,23,70,7,0,159,189,39,1,41,49,10,0,14,20,66,10,20,70,32,20,48
107220,245,245,245,0,63,8,19,3,3,0,6,1,0,0,98,51,245,126,0,119,0,245,126,0,119,0,0,0,0,0,0,63,8,19,3,3,0,6,1,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,98,26,0,2,78,21,0,2,0,0,100,0,0,100,,,
107293,52,52,52,0,81,2,10,0,0,0,2,6,0,0,98,23,52,12,0,40,0,52,12,0,40,0,0,0,0,0,0,81,2,10,0,0,0,2,6,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,0,75,25,0,0,0,0,100,0,0,100,,,
107318,1022,471,193,829,32,58,4,0,0,0,0,3,2,1,52,7,1022,117,84,301,520,193,68,34,82,9,829,49,50,219,511,32,58,4,0,0,0,0,3,2,1,52,0,0,0,,,,,,,,,,,,200,200,0,49,49,0,151,151,0,45,35,20,0,88,26,3,0,75,22,3,0,20,24,56,20,24,56,,,
107327,1461,778,433,1028,60,30,7,1,0,0,0,2,1,0,65,9,1461,167,35,554,705,433,129,13,237,54,1028,38,22,317,651,60,30,7,1,0,0,0,2,1,0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,137,30,0,0,82,18,0,0,47,22,31,47,22,31,,,
107442,39,39,39,0,10,90,0,0,0,0,0,0,0,0,28,3,39,1,0,38,0,39,1,0,38,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
107460,2089,1220,781,1308,78,1,11,2,2,0,1,4,3,0,58,14,2089,343,98,761,887,781,291,60,395,35,1308,52,38,366,852,78,1,11,2,2,0,1,4,3,0,58,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,301,41,1,0,88,12,0,0,28,37,36,28,37,36,,,
107488,206,205,204,2,51,5,33,9,1,7,0,1,1,0,22,99,206,204,0,2,0,204,203,0,1,0,2,1,0,1,0,51,5,33,9,1,7,0,1,1,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,200,0,0,4,98,0,0,2,0,0,100,0,0,100,,,
107512,1858,1730,1648,210,81,6,6,1,1,0,0,4,0,2,56,24,1729,421,38,1143,127,1580,421,37,1122,0,149,0,1,21,127,81,5,6,1,1,0,0,4,0,2,55,129,68,61,79,9,6,0,0,0,0,5,0,0,71,77,27,50,39,11,28,38,16,22,8,91,2,0,259,148,14,0,62,35,3,0,3,21,76,1,18,82,28,72,0
107521,1983,957,438,1545,67,16,11,2,2,1,2,0,1,0,47,6,1983,133,91,326,1433,438,116,73,212,37,1545,17,18,114,1396,67,16,11,2,2,1,2,0,1,0,47,0,0,0,,,,,,,,,,,,269,269,0,188,188,0,81,81,0,66,20,14,0,126,7,0,0,95,5,0,0,8,9,83,8,9,83,,,
107549,1069,639,421,648,96,1,2,1,1,0,1,0,0,0,64,12,1069,142,60,373,494,421,129,35,250,7,648,13,25,123,487,96,1,2,1,1,0,1,0,0,0,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,135,1,0,6,95,1,0,4,40,30,29,40,30,29,,,
107558,778,771,766,12,43,6,13,1,1,1,1,5,1,28,56,27,778,208,41,518,11,766,208,41,510,7,12,0,0,8,4,43,6,13,1,1,1,1,5,1,28,56,0,0,0,,,,,,,,,,,,17,17,0,11,11,0,6,6,0,3,95,2,0,91,86,31,0,44,41,15,0,1,3,96,1,3,96,,,
107585,2248,1421,1003,1245,69,9,13,2,2,0,0,5,2,0,55,16,2248,415,161,871,801,1003,349,77,529,48,1245,66,84,342,753,69,9,13,2,2,0,0,5,2,0,55,0,0,0,,,,,,,,,,,,467,467,0,226,226,0,241,241,0,33,46,21,0,406,3,6,0,98,1,1,0,12,32,56,12,32,56,,,
107600,780,708,661,119,6,79,3,0,0,0,0,1,1,8,52,15,755,121,95,535,4,636,113,81,439,3,119,8,14,96,1,7,79,3,0,0,0,0,1,1,8,52,25,25,0,0,92,4,0,0,0,0,4,0,0,72,,,,,,,,,,,,,,48,35,8,30,40,29,7,25,3,64,33,4,66,31,0,0,100
107619,1199,699,447,752,43,50,4,0,0,0,0,1,1,0,60,12,1199,174,21,419,585,447,142,14,253,38,752,32,7,166,547,43,50,4,0,0,0,0,1,1,0,60,0,0,0,,,,,,,,,,,,234,234,0,143,143,0,91,91,0,42,38,20,0,162,12,0,0,93,7,0,0,13,24,63,13,24,63,,,
107637,916,397,134,782,22,62,13,1,1,0,1,1,0,0,60,3,916,189,122,540,65,134,23,15,81,15,782,166,107,459,50,22,62,13,1,1,0,1,1,0,0,60,0,0,0,,,,,,,,,,,,471,471,0,94,94,0,377,377,0,6,42,51,0,148,38,3,0,78,20,2,0,38,17,45,38,17,45,,,
107655,42,42,42,0,74,19,2,0,0,0,0,2,2,0,100,14,42,6,0,36,0,42,6,0,36,0,0,0,0,0,0,74,19,2,0,0,0,0,2,2,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
107664,4478,2833,2002,2476,32,45,13,2,2,0,0,4,3,1,67,11,4478,843,534,2741,360,2002,501,260,1228,13,2476,342,274,1513,347,32,45,13,2,2,0,0,4,3,1,67,0,0,0,,,,,,,,,,,,2180,2180,0,822,822,0,1358,1358,0,1,49,49,1,838,5,0,0,99,1,0,0,47,28,25,47,28,25,,,
107725,1305,680,364,941,52,27,14,0,0,0,1,2,4,0,63,9,1305,161,44,378,722,364,117,14,135,98,941,44,30,243,624,52,27,14,0,0,0,1,2,4,0,63,0,0,0,,,,,,,,,,,,259,259,0,71,71,0,188,188,0,49,31,20,0,151,9,1,0,94,6,1,0,25,18,57,25,18,57,,,
107743,786,556,440,346,69,1,12,1,1,0,2,4,6,4,56,23,786,205,35,263,283,440,183,30,189,38,346,22,5,74,245,69,1,12,1,1,0,2,4,6,4,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,138,50,17,0,67,24,8,0,21,48,31,21,48,31,,,
107789,99,99,99,0,75,1,19,3,3,0,1,0,0,1,96,30,99,30,0,69,0,99,30,0,69,0,0,0,0,0,0,75,1,19,3,3,0,1,0,0,1,96,0,0,0,,,,,,,,,,,,13,13,0,13,13,0,0,0,0,2,85,13,0,24,5,0,1,80,17,0,3,0,0,100,0,0,100,,,
107831,54,54,54,0,89,6,6,0,0,0,0,0,0,0,98,30,54,16,0,38,0,54,16,0,38,0,0,0,0,0,0,89,6,6,0,0,0,0,0,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,1,94,0,0,6,0,0,100,0,0,100,,,
107840,287,277,270,17,33,61,3,1,0,0,1,1,1,0,56,13,287,40,19,228,0,270,37,18,215,0,17,3,1,13,0,33,61,3,1,0,0,1,1,1,0,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,35,5,0,0,88,13,0,0,70,30,0,70,30,0,,,
107877,517,491,474,43,76,9,3,1,1,0,1,2,0,8,51,30,495,147,63,268,17,473,147,63,263,0,22,0,0,5,17,75,9,3,1,1,0,1,2,0,8,50,22,1,21,91,9,0,0,0,0,0,0,0,0,59,,,,,,,,,,,,,,118,22,6,1,80,15,4,1,4,43,53,0,45,55,100,0,0
107974,1207,675,406,801,53,34,7,0,0,0,0,4,0,1,69,10,1207,186,161,515,345,406,116,43,231,16,801,70,118,284,329,53,34,7,0,0,0,0,4,0,1,69,0,0,0,,,,,,,,,,,,378,378,0,119,119,0,259,259,0,27,42,31,0,154,32,0,0,83,17,0,0,31,30,39,31,30,39,,,
107983,4732,3619,2956,1776,55,20,4,1,1,0,1,4,0,16,59,23,3084,709,183,1816,376,2593,705,166,1719,3,491,4,17,97,373,65,21,6,1,1,0,1,5,0,1,59,1648,363,1285,37,16,2,0,0,0,0,2,0,42,59,1333,238,1095,381,180,201,952,58,894,12,81,8,0,505,203,1,0,71,29,0,0,31,52,17,18,57,26,57,42,1
